name,url_site,url_linkedin,url_instagram,url_x
B&G Capital,https://www.bg.com.br,https://www.linkedin.com/company/bg,https://www.instagram.com/bg,https://twitter.com/bg
B22 Investimentos | Assessoria de Investimentos da Necton,https://www.b-investimentos-assessoria-de-investimentos-da-necton.com.br,https://www.linkedin.com/company/b-investimentos-assessoria-de-investimentos-da-necton,https://www.instagram.com/b-investimentos-assessoria-de-investimentos-da-necton,https://twitter.com/b-investimentos-assessoria-de-investimentos-da-necton
Bahia Asset Management,https://www.bahia-asset.com.br,https://www.linkedin.com/company/bahia-asset,https://www.instagram.com/bahia-asset,https://twitter.com/bahia-asset
Baluarte Capital,https://www.baluarte.com.br,https://www.linkedin.com/company/baluarte,https://www.instagram.com/baluarte,https://twitter.com/baluarte
Banco BOCOM BBM,https://www.banco-bocom-bbm.com.br,https://www.linkedin.com/company/banco-bocom-bbm,https://www.instagram.com/banco-bocom-bbm,https://twitter.com/banco-bocom-bbm
Banco Fator,https://www.banco-fator.com.br,https://www.linkedin.com/company/banco-fator,https://www.instagram.com/banco-fator,https://twitter.com/banco-fator
Baoba Investimentos,https://www.baoba.com.br,https://www.linkedin.com/company/baoba,https://www.instagram.com/baoba,https://twitter.com/baoba
Baraúna Investimentos,https://www.baraúna.com.br,https://www.linkedin.com/company/baraúna,https://www.instagram.com/baraúna,https://twitter.com/baraúna
Barzel Properties,https://www.barzel-properties.com.br,https://www.linkedin.com/company/barzel-properties,https://www.instagram.com/barzel-properties,https://twitter.com/barzel-properties
Bateleur.,https://www.bateleur.com.br,https://www.linkedin.com/company/bateleur,https://www.instagram.com/bateleur,https://twitter.com/bateleur
BayCap,https://www.baycap.com.br,https://www.linkedin.com/company/baycap,https://www.instagram.com/baycap,https://twitter.com/baycap
BeInvestXP,https://www.beinvestxp.com.br,https://www.linkedin.com/company/beinvestxp,https://www.instagram.com/beinvestxp,https://twitter.com/beinvestxp
Beneficium Assessoria de Investimentos,https://www.beneficium-assessoria-de.com.br,https://www.linkedin.com/company/beneficium-assessoria-de,https://www.instagram.com/beneficium-assessoria-de,https://twitter.com/beneficium-assessoria-de
Bequest Capital Assessoria de Investimentos,https://www.bequest-capital-assessoria-de.com.br,https://www.linkedin.com/company/bequest-capital-assessoria-de,https://www.instagram.com/bequest-capital-assessoria-de,https://twitter.com/bequest-capital-assessoria-de
Berkana Patrimônio,https://www.berkana-patrimônio.com.br,https://www.linkedin.com/company/berkana-patrimônio,https://www.instagram.com/berkana-patrimônio,https://twitter.com/berkana-patrimônio
Bertuzzi Gestão Patrimonial,https://www.bertuzzi-gestão-patrimonial.com.br,https://www.linkedin.com/company/bertuzzi-gestão-patrimonial,https://www.instagram.com/bertuzzi-gestão-patrimonial,https://twitter.com/bertuzzi-gestão-patrimonial
Bevas Family Office®,https://www.bevas-family-office.com.br,https://www.linkedin.com/company/bevas-family-office,https://www.instagram.com/bevas-family-office,https://twitter.com/bevas-family-office
BFR Investimentos,https://www.bfr.com.br,https://www.linkedin.com/company/bfr,https://www.instagram.com/bfr,https://twitter.com/bfr
BGR Asset Management,https://www.bgr-asset.com.br,https://www.linkedin.com/company/bgr-asset,https://www.instagram.com/bgr-asset,https://twitter.com/bgr-asset
Big Capital,https://www.big.com.br,https://www.linkedin.com/company/big,https://www.instagram.com/big,https://twitter.com/big
Big Invest,https://www.big.com.br,https://www.linkedin.com/company/big,https://www.instagram.com/big,https://twitter.com/big
Bkty Capital,https://www.bkty.com.br,https://www.linkedin.com/company/bkty,https://www.instagram.com/bkty,https://twitter.com/bkty
Black Investimentos,https://www.black.com.br,https://www.linkedin.com/company/black,https://www.instagram.com/black,https://twitter.com/black
BLACK PEARL INVEST ®,https://www.black-pearl-invest.com.br,https://www.linkedin.com/company/black-pearl-invest,https://www.instagram.com/black-pearl-invest,https://twitter.com/black-pearl-invest
Black Ross Investimentos,https://www.black-ross.com.br,https://www.linkedin.com/company/black-ross,https://www.instagram.com/black-ross,https://twitter.com/black-ross
BlackBridge,https://www.blackbridge.com.br,https://www.linkedin.com/company/blackbridge,https://www.instagram.com/blackbridge,https://twitter.com/blackbridge
Blackhill Investments,https://www.blackhill-investments.com.br,https://www.linkedin.com/company/blackhill-investments,https://www.instagram.com/blackhill-investments,https://twitter.com/blackhill-investments
Blend Capital,https://www.blend.com.br,https://www.linkedin.com/company/blend,https://www.instagram.com/blend,https://twitter.com/blend
Bless Capital,https://www.bless.com.br,https://www.linkedin.com/company/bless,https://www.instagram.com/bless,https://twitter.com/bless
Bloom Capital,https://www.bloom.com.br,https://www.linkedin.com/company/bloom,https://www.instagram.com/bloom,https://twitter.com/bloom
BLP Capital,https://www.blp.com.br,https://www.linkedin.com/company/blp,https://www.instagram.com/blp,https://twitter.com/blp
Blue Asset,https://www.blue.com.br,https://www.linkedin.com/company/blue,https://www.instagram.com/blue,https://twitter.com/blue
Blue3 Investimentos,https://www.blue.com.br,https://www.linkedin.com/company/blue,https://www.instagram.com/blue,https://twitter.com/blue
Blue3 Investimentos,https://www.blue.com.br,https://www.linkedin.com/company/blue,https://www.instagram.com/blue,https://twitter.com/blue
BLUEMETRIX Asset,https://www.bluemetrix.com.br,https://www.linkedin.com/company/bluemetrix,https://www.instagram.com/bluemetrix,https://twitter.com/bluemetrix
Bluemont Assessoria de Investimentos,https://www.bluemont-assessoria-de.com.br,https://www.linkedin.com/company/bluemont-assessoria-de,https://www.instagram.com/bluemont-assessoria-de,https://twitter.com/bluemont-assessoria-de
BlueOak Investments,https://www.blueoak-investments.com.br,https://www.linkedin.com/company/blueoak-investments,https://www.instagram.com/blueoak-investments,https://twitter.com/blueoak-investments
Bluewave Asset,https://www.bluewave.com.br,https://www.linkedin.com/company/bluewave,https://www.instagram.com/bluewave,https://twitter.com/bluewave
BM Corporate,https://www.bm-corporate.com.br,https://www.linkedin.com/company/bm-corporate,https://www.instagram.com/bm-corporate,https://twitter.com/bm-corporate
BNP Paribas,https://www.bnp-paribas.com.br,https://www.linkedin.com/company/bnp-paribas,https://www.instagram.com/bnp-paribas,https://twitter.com/bnp-paribas
Boa Brasil Capital,https://www.boa-brasil.com.br,https://www.linkedin.com/company/boa-brasil,https://www.instagram.com/boa-brasil,https://twitter.com/boa-brasil
Boa Vista Investimentos,https://www.boa-vista.com.br,https://www.linkedin.com/company/boa-vista,https://www.instagram.com/boa-vista,https://twitter.com/boa-vista
Bocaina Capital,https://www.bocaina.com.br,https://www.linkedin.com/company/bocaina,https://www.instagram.com/bocaina,https://twitter.com/bocaina
Bogari Capital,https://www.bogari.com.br,https://www.linkedin.com/company/bogari,https://www.instagram.com/bogari,https://twitter.com/bogari
Bort Capital,https://www.bort.com.br,https://www.linkedin.com/company/bort,https://www.instagram.com/bort,https://twitter.com/bort
BR Partners Banco de Investimento S/A,https://www.br-partners-banco-de-investimento-sa.com.br,https://www.linkedin.com/company/br-partners-banco-de-investimento-sa,https://www.instagram.com/br-partners-banco-de-investimento-sa,https://twitter.com/br-partners-banco-de-investimento-sa
Brainvest Brasil,https://www.brainvest-brasil.com.br,https://www.linkedin.com/company/brainvest-brasil,https://www.instagram.com/brainvest-brasil,https://twitter.com/brainvest-brasil
Brasil Capital,https://www.brasil.com.br,https://www.linkedin.com/company/brasil,https://www.instagram.com/brasil,https://twitter.com/brasil
Brasil Trade Agro,https://www.brasil-trade-agro.com.br,https://www.linkedin.com/company/brasil-trade-agro,https://www.instagram.com/brasil-trade-agro,https://twitter.com/brasil-trade-agro
Braúna Investimentos,https://www.braúna.com.br,https://www.linkedin.com/company/braúna,https://www.instagram.com/braúna,https://twitter.com/braúna
Brava Capital,https://www.brava.com.br,https://www.linkedin.com/company/brava,https://www.instagram.com/brava,https://twitter.com/brava
Brava Investimentos,https://www.brava.com.br,https://www.linkedin.com/company/brava,https://www.instagram.com/brava,https://twitter.com/brava
Bravi Agentes Autônomos de Investimentos,https://www.bravi-agentes-autônomos-de.com.br,https://www.linkedin.com/company/bravi-agentes-autônomos-de,https://www.instagram.com/bravi-agentes-autônomos-de,https://twitter.com/bravi-agentes-autônomos-de
Bresser Asset Management,https://www.bresser-asset.com.br,https://www.linkedin.com/company/bresser-asset,https://www.instagram.com/bresser-asset,https://twitter.com/bresser-asset
BRICS Capital,https://www.brics.com.br,https://www.linkedin.com/company/brics,https://www.instagram.com/brics,https://twitter.com/brics
Bridge Invest,https://www.bridge.com.br,https://www.linkedin.com/company/bridge,https://www.instagram.com/bridge,https://twitter.com/bridge
Brio Investimentos,https://www.brio.com.br,https://www.linkedin.com/company/brio,https://www.instagram.com/brio,https://twitter.com/brio
BRIX CAPITAL - Credenciado ao Safra Invest,https://www.brix-capital-credenciado-ao-safra.com.br,https://www.linkedin.com/company/brix-capital-credenciado-ao-safra,https://www.instagram.com/brix-capital-credenciado-ao-safra,https://twitter.com/brix-capital-credenciado-ao-safra
BRM Asset,https://www.brm.com.br,https://www.linkedin.com/company/brm,https://www.instagram.com/brm,https://twitter.com/brm
Brookfield Asset Management,https://www.brookfield-asset.com.br,https://www.linkedin.com/company/brookfield-asset,https://www.instagram.com/brookfield-asset,https://twitter.com/brookfield-asset
BRT Investimentos,https://www.brt.com.br,https://www.linkedin.com/company/brt,https://www.instagram.com/brt,https://twitter.com/brt
BRZ Investimentos,https://www.brz.com.br,https://www.linkedin.com/company/brz,https://www.instagram.com/brz,https://twitter.com/brz
BS/ INVESTIMENTOS,https://www.bs-investimentos.com.br,https://www.linkedin.com/company/bs-investimentos,https://www.instagram.com/bs-investimentos,https://twitter.com/bs-investimentos
BSI | XP Investimentos,https://www.bsi-xp.com.br,https://www.linkedin.com/company/bsi-xp,https://www.instagram.com/bsi-xp,https://twitter.com/bsi-xp
Buena Vista Capital,https://www.buena-vista.com.br,https://www.linkedin.com/company/buena-vista,https://www.instagram.com/buena-vista,https://twitter.com/buena-vista
Bull Investimentos,https://www.bull.com.br,https://www.linkedin.com/company/bull,https://www.instagram.com/bull,https://twitter.com/bull
Buriti Investimentos,https://www.buriti.com.br,https://www.linkedin.com/company/buriti,https://www.instagram.com/buriti,https://twitter.com/buriti
Butiá Investimentos,https://www.butiá.com.br,https://www.linkedin.com/company/butiá,https://www.instagram.com/butiá,https://twitter.com/butiá
BW Investimentos,https://www.bw.com.br,https://www.linkedin.com/company/bw,https://www.instagram.com/bw,https://twitter.com/bw
BWAG,https://www.bwag.com.br,https://www.linkedin.com/company/bwag,https://www.instagram.com/bwag,https://twitter.com/bwag
BWM Family Office,https://www.bwm-family-office.com.br,https://www.linkedin.com/company/bwm-family-office,https://www.instagram.com/bwm-family-office,https://twitter.com/bwm-family-office
Cais Investimentos,https://www.cais.com.br,https://www.linkedin.com/company/cais,https://www.instagram.com/cais,https://twitter.com/cais
Calta Capital,https://www.calta.com.br,https://www.linkedin.com/company/calta,https://www.instagram.com/calta,https://twitter.com/calta
Campos Gerais Assessoria de Investimentos,https://www.campos-gerais-assessoria-de.com.br,https://www.linkedin.com/company/campos-gerais-assessoria-de,https://www.instagram.com/campos-gerais-assessoria-de,https://twitter.com/campos-gerais-assessoria-de
Canuma Capital,https://www.canuma.com.br,https://www.linkedin.com/company/canuma,https://www.instagram.com/canuma,https://twitter.com/canuma
Canvas Capital,https://www.canvas.com.br,https://www.linkedin.com/company/canvas,https://www.instagram.com/canvas,https://twitter.com/canvas
CAP CAPITAL,https://www.cap-capital.com.br,https://www.linkedin.com/company/cap-capital,https://www.instagram.com/cap-capital,https://twitter.com/cap-capital
Capital Gain AI,https://www.capital-gain-ai.com.br,https://www.linkedin.com/company/capital-gain-ai,https://www.instagram.com/capital-gain-ai,https://twitter.com/capital-gain-ai
Capital Investimentos,https://www.capital.com.br,https://www.linkedin.com/company/capital,https://www.instagram.com/capital,https://twitter.com/capital
Capital Investor / Afiliada da XP Investimentos,https://www.capital-investor-afiliada-da-xp.com.br,https://www.linkedin.com/company/capital-investor-afiliada-da-xp,https://www.instagram.com/capital-investor-afiliada-da-xp,https://twitter.com/capital-investor-afiliada-da-xp
Capitale Privato,https://www.capitale-privato.com.br,https://www.linkedin.com/company/capitale-privato,https://www.instagram.com/capitale-privato,https://twitter.com/capitale-privato
